City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
311,chumikan,54.7183,135.315,10.91,56,67,5.64,RU,1663163555
312,vallenar,-28.5708,-70.7581,19.7,25,0,1.2,CL,1663163555
313,dongsheng,39.8161,109.9776,17.06,54,3,3.99,CN,1663163556
314,chernyanka,50.9409,37.8069,9.9,94,100,2.8,RU,1663163557
315,iskateley,67.6803,53.1512,10.89,79,100,7.25,RU,1663163557
316,bulgan,48.8125,103.5347,8.25,83,100,2.08,MN,1663163558
317,tiksi,71.6872,128.8694,2.09,98,100,2.84,RU,1663163558
318,amuntai,-2.4177,115.2494,22.78,95,100,0.7,ID,1663163558
319,esperance,-33.8667,121.9,11.91,79,28,13.94,AU,1663163559
320,valleyview,55.0667,-117.2859,2.02,100,0,2.57,CA,1663163560
321,vila franca do campo,37.7167,-25.4333,27.33,81,22,4.83,PT,1663163560
322,roald,62.5833,6.1333,14.31,76,75,4.63,NO,1663163561
323,kieta,-6.2167,155.6333,25.26,84,38,1.52,PG,1663163561
324,guerrero negro,27.9769,-114.0611,22.15,80,0,2.09,MX,1663163562
325,great falls,47.5002,-111.3008,14.27,94,100,0,US,1663163563
326,hammerfest,70.6634,23.6821,7.25,70,75,5.14,NO,1663163563
327,lazaro cardenas,17.9583,-102.2,25.47,83,100,1.79,MX,1663163565
328,susanville,40.4163,-120.653,3.91,75,0,0,US,1663163565
329,ternate,0.8,127.4,26.96,78,15,1.92,ID,1663163566
330,namibe,-15.1961,12.1522,25.35,65,0,3.09,AO,1663163566
331,tanete,-3.9443,119.7848,24.86,83,100,3.52,ID,1663163567
332,aktau,43.65,51.2,24.32,52,0,6.96,KZ,1663163568
333,ewo,-0.8725,14.8206,33.88,37,38,1.43,CG,1663163568
334,santo andre,-23.6639,-46.5383,16.76,99,75,2.57,BR,1663163569
335,liepaja,56.5419,21.0367,16.99,77,20,7.2,LV,1663163570
336,genhe,50.7833,121.5167,11,69,98,2.12,CN,1663163570
337,anadyr,64.75,177.4833,5.28,86,75,2,RU,1663163571
338,tono,39.3167,141.5333,15.21,88,97,0.45,JP,1663163560
339,urussanga,-28.5178,-49.3208,19.63,60,100,2.39,BR,1663163571
343,carnarvon,-24.8667,113.6333,18.24,64,15,11.22,AU,1663163472
344,mayumba,-3.432,10.6554,25.41,75,78,4.43,GA,1663163573
345,baoqing,46.3317,132.2111,11.98,80,89,2.07,CN,1663163574
346,flinders,-34.5833,150.8552,14.1,77,84,1.79,AU,1663163356
347,eureka,40.8021,-124.1637,12.18,93,81,1.98,US,1663163574
348,khakhea,-24.6895,23.494,28.81,19,0,5.32,BW,1663163575
349,aykhal,66,111.5,0.82,92,76,6.02,RU,1663163575
350,goure,13.9835,10.2704,35.57,29,94,1.25,NE,1663163575
351,kalmunai,7.4167,81.8167,28.28,72,50,6.9,LK,1663163576
352,gbadolite,4.2833,21.0167,27.1,82,98,0.91,CD,1663163576
353,margate,51.3813,1.3862,20.39,75,91,2.24,GB,1663163576
354,touros,-5.1989,-35.4608,29.08,63,38,7.9,BR,1663163577
355,sabang,5.8933,95.3214,27.98,77,39,5.39,ID,1663163578
356,sao filipe,14.8961,-24.4956,27.4,77,68,1.84,CV,1663163578
357,shebunino,46.4339,141.8603,11.68,75,0,2.07,RU,1663163579
358,chirongui,-12.9319,45.1483,26.96,76,65,3.01,YT,1663163579
359,esperantinopolis,-4.8667,-44.7083,36.33,32,18,1.57,BR,1663163580
360,sainte-rose,16.3324,-61.6979,30.02,70,75,4.12,GP,1663163581
361,coquimbo,-29.9533,-71.3436,13.85,67,0,1.54,CL,1663163581
362,port hardy,50.6996,-127.4199,10.1,93,100,1.03,CA,1663163582
363,soledade,-28.8183,-52.5103,15.33,62,58,4.02,BR,1663163582
364,mpika,-11.8343,31.4529,25.7,25,23,4.99,ZM,1663163357
365,bousso,10.4795,16.7117,31.63,50,87,1.07,TD,1663163583
366,emerald,-23.5333,148.1667,17.41,71,18,6.4,AU,1663163584
367,boksitogorsk,59.474,33.8485,9.78,91,100,3.36,RU,1663163584
368,kembe,4.6228,21.8865,27.72,71,100,1.5,CF,1663163585
369,kirkuk,35.4681,44.3922,36.17,13,0,6.37,IQ,1663163586
370,comodoro rivadavia,-45.8667,-67.5,16.92,39,40,7.72,AR,1663163586
371,shingu,33.7333,135.9833,25.34,90,95,3.15,JP,1663163324
372,hami,42.8,93.45,23.96,19,0,3.12,CN,1663163586
373,alice springs,-23.7,133.8833,23.75,33,52,4.12,AU,1663163587
374,riyadh,24.6877,46.7219,43.08,7,4,3.72,SA,1663163489
375,hamilton,39.1834,-84.5333,20.65,90,40,0.45,US,1663163588
376,ulaanbaatar,47.9077,106.8832,15.07,58,40,2,MN,1663163498
377,naze,28.3667,129.4833,27.51,84,34,8.21,JP,1663163589
378,noumea,-22.2763,166.4572,23.33,99,93,2.24,NC,1663162944
379,neuquen,-38.9516,-68.0591,9.94,57,0,2.06,AR,1663163590
380,qaqortoq,60.7167,-46.0333,9.97,59,100,2,GL,1663163591
381,broome,42.2506,-75.833,17.48,82,0,1.79,US,1663163591
382,fraga,41.5229,0.3489,28.1,37,100,1.01,ES,1663163592
383,junin,-34.5838,-60.9433,19.2,38,0,2.73,AR,1663163593
384,lethem,3.3803,-59.7968,30.96,58,36,2.98,GY,1663163593
385,stokmarknes,68.5646,14.9108,8.99,87,75,5.66,NO,1663163593
387,canon city,38.441,-105.2424,21.12,47,0,2.68,US,1663163594
388,kargasok,59.0556,80.8572,7.83,81,100,2.8,RU,1663163595
389,katobu,-4.9408,122.5276,22.89,91,100,1.77,ID,1663163595
390,nelson,-41.2833,173.2833,5.72,77,7,0.45,NZ,1663163408
391,jalu,29.0331,21.5482,32.92,18,0,5.35,LY,1663163596
392,leh,34.1667,77.5833,15.85,36,80,2.5,IN,1663163597
393,peniche,39.3558,-9.3811,23.93,90,29,4.54,PT,1663163597
394,cabo san lucas,22.8909,-109.9124,28.06,70,3,0.89,MX,1663163597
395,huron,41.1501,-82.5499,17.84,94,15,3.3,US,1663163598
396,sola,-13.8833,167.55,26.46,78,21,6.54,VU,1663163599
397,hervey bay,-25.2986,152.8535,15.57,83,58,4.92,AU,1663163599
398,abu kamal,34.4506,40.9171,34.4,23,0,5,SY,1663163600
399,evensk,61.95,159.2333,4.52,64,8,2.75,RU,1663163600
401,san patricio,28.017,-97.5169,28.92,69,3,3.03,US,1663163601
402,senekal,-28.3197,27.6208,23.74,23,5,3.71,ZA,1663163602
403,fortuna,40.5982,-124.1573,12.03,92,95,1.83,US,1663163602
404,bilibino,68.0546,166.4372,1.11,98,100,0.85,RU,1663163603
405,yaan,7.3833,8.5667,28.46,66,96,1.04,NG,1663163603
406,murchison,-41.8,172.3333,0.2,96,21,0.1,NZ,1663163603
407,tatarskaya kargala,51.9495,55.1731,22.01,23,97,6.78,RU,1663163604
409,bageshwar,29.85,79.7667,20.97,95,100,1.27,IN,1663163605
410,puerto escondido,15.85,-97.0667,26.2,79,86,0.33,MX,1663163606
411,farah,32.5,62.5,29.38,6,0,2.73,AF,1663163606
412,singuilucan,19.9667,-98.5167,10.14,87,97,1.5,MX,1663163607
413,cidreira,-30.1811,-50.2056,18.03,71,8,4.59,BR,1663163607
414,pathein,16.7833,94.7333,24.85,91,100,3.42,MM,1663163607
416,pedreiras,-4.5688,-44.6003,36.17,33,13,1.63,BR,1663163608
418,bathsheba,13.2167,-59.5167,31.34,62,40,7.72,BB,1663163610
420,grand gaube,-20.0064,57.6608,24.22,59,68,3.13,MU,1663163611
421,dakar,14.6937,-17.4441,28.49,78,40,4.12,SN,1663163611
422,nioro,13.35,-15.75,25.36,82,100,0.68,GM,1663163612
423,orje,59.4802,11.6602,16.87,46,85,2.78,NO,1663163612
424,dwarka,22.2394,68.9678,27.96,88,100,7.43,IN,1663163612
425,perbaungan,3.5679,98.956,26.06,85,97,1.24,ID,1663163613
426,bouillante,16.1304,-61.7692,29.57,66,64,4.28,GP,1663163613
427,norsup,-16.0667,167.3833,25.38,82,35,2.73,VU,1663163613
428,creston,41.0586,-94.3614,15.98,94,0,2.06,US,1663163614
429,coihaique,-45.5752,-72.0662,7.34,100,100,1.54,CL,1663163614
430,souillac,-20.5167,57.5167,24.21,69,20,4.63,MU,1663163614
431,gabu,12.2833,-14.2167,23.42,91,100,1.18,GW,1663163615
432,maues,-3.3836,-57.7186,34.05,40,5,2.31,BR,1663163615
433,pio xii,-3.8325,-45.1525,35.04,38,5,2.4,BR,1663163616
434,porto velho,-8.7619,-63.9039,29.03,65,0,3.6,BR,1663163616
436,tando muhammad khan,25.123,68.5358,30.14,57,97,4.53,PK,1663163617
437,bitung,1.4451,125.1824,24.47,82,93,6.9,ID,1663163618
438,hambantota,6.1241,81.1185,27.19,89,20,4.63,LK,1663163472
439,springdale,36.1867,-94.1288,20.87,76,0,2.57,US,1663163619
440,suntar,62.1444,117.6319,7.35,71,99,4.3,RU,1663163619
441,san rafael,-34.6177,-68.3301,19.87,20,0,6.01,AR,1663163620
443,bojonegoro,-7.1502,111.8817,26.37,72,45,3.89,ID,1663163614
444,yoichi,43.2039,140.7703,15.87,64,100,0.9,JP,1663163321
445,solano,38.2333,-121.9511,16.4,81,0,6.17,US,1663163621
447,stryn,61.9045,6.7226,12.86,92,100,1.81,NO,1663163622
448,san cristobal,7.7669,-72.225,22.1,51,93,2.11,VE,1663163622
449,diu,20.7141,70.9822,26.12,91,100,5.58,IN,1663163622
450,ipameri,-17.7219,-48.1597,34.4,15,5,4.19,BR,1663163623
451,surab,28.4914,66.2585,24.57,15,0,3.92,PK,1663163623
452,punta alta,-38.8759,-62.0736,17.29,42,4,3.69,AR,1663163624
453,namatanai,-3.6667,152.4333,26.37,80,63,4.27,PG,1663163624
454,santa rosa,14.3122,121.1114,26.73,93,96,3.55,PH,1663163435
455,awjilah,29.1081,21.2869,32.65,19,0,5.31,LY,1663163625
457,kudahuvadhoo,2.6708,72.8944,27.55,65,47,1.19,MV,1663163625
458,kattivakkam,13.2167,80.3167,31.05,76,92,6.75,IN,1663163626
459,grindavik,63.8424,-22.4338,9.26,71,0,5.66,IS,1663163626
460,korla,41.7597,86.1469,25.11,19,0,3.23,CN,1663163627
461,west monroe,32.5185,-92.1476,19.16,84,0,1.76,US,1663163627
462,sucre,-19.0333,-65.2627,13.15,64,90,2.86,BO,1663163628
463,wiwili,13.6268,-85.8254,24.26,92,94,0.2,NI,1663163628
464,port-gentil,-0.7193,8.7815,27.98,69,75,6.69,GA,1663163628
465,freeport,40.6576,-73.5832,22.38,64,8,2.24,US,1663163629
466,antipino,57.1068,65.7576,14.19,54,100,1.63,RU,1663163629
467,atambua,-9.1061,124.8925,22.57,86,64,2.58,ID,1663163630
468,praia,14.9215,-23.5087,28.3,83,20,4.63,CV,1663163630
469,klaksvik,62.2266,-6.589,10.51,83,17,10.07,FO,1663163631
470,nouadhibou,20.931,-17.0347,25.99,69,0,6.17,MR,1663163631
471,la plata,-34.9215,-57.9545,16.13,53,0,0.56,AR,1663163632
472,marawi,7.9986,124.2928,21.45,93,100,1.93,PH,1663163633
473,tunga,11.2456,124.7517,25.42,89,63,1.24,PH,1663163633
474,saint-georges,12.0564,-61.7485,29.82,70,20,7.2,GD,1663163634
475,ust-maya,60.4167,134.5333,3.49,87,100,6.23,RU,1663163634
476,calderitas,18.55,-88.25,27.19,86,100,4.71,MX,1663163635
477,lasa,46.6166,10.7002,20.38,84,97,2.62,IT,1663163635
478,yeppoon,-23.1333,150.7333,16.88,75,1,4.2,AU,1663163636
479,townsville,-19.25,146.8,20.49,78,75,3.6,AU,1663163460
480,mochudi,-24.4167,26.15,24.33,33,9,5.66,BW,1663163429
481,vitoria de santo antao,-8.1181,-35.2914,27.07,65,76,4.86,BR,1663163636
482,san luis,-33.295,-66.3356,20.14,16,0,7.27,AR,1663163564
483,faya,18.3851,42.4509,30.29,31,100,1.06,SA,1663163637
484,ca mau,9.1769,105.15,25.71,88,34,2.04,VN,1663163431
485,yeniseysk,58.4497,92.1703,6.79,70,92,0.42,RU,1663163638
486,aklavik,68.2191,-135.0107,5,87,100,2.57,CA,1663163638
488,penha,-26.7694,-48.6458,17.93,88,75,1.54,BR,1663163639
489,dukat,62.55,155.55,-2.32,92,16,0.83,RU,1663163639
490,fayaoue,-20.65,166.5333,23.37,76,29,6.42,NC,1663163640
491,atar,20.5169,-13.0499,40.67,17,35,6.99,MR,1663163640
492,imbituba,-28.24,-48.6703,18.25,69,100,5.3,BR,1663163640
493,henties bay,-22.116,14.2845,16.57,81,26,4.62,NA,1663163640
494,paripiranga,-10.6875,-37.8617,27.85,47,31,3.67,BR,1663163641
495,makat,47.6469,53.3463,25.65,19,100,9.06,KZ,1663163642
496,coaldale,49.7167,-112.6185,9.53,93,20,4.12,CA,1663163642
497,apia,-13.8333,-171.7667,24.95,81,32,9.57,WS,1663163537
498,ballina,-28.8667,153.5667,13.34,97,75,0.94,AU,1663163496
499,stawell,-37.05,142.7667,11,96,100,7.39,AU,1663163643
500,zhezkazgan,47.8043,67.7144,16.99,20,0,6,KZ,1663163644
501,wau,7.7029,27.9953,26.97,76,100,2.01,SS,1663163644
502,dingle,10.9995,122.6711,25.29,87,59,2.16,PH,1663163644
503,marsh harbour,26.5412,-77.0636,29.25,67,32,4.53,BS,1663163645
504,sur,22.5667,59.5289,33.3,50,9,1.73,OM,1663163646
505,san vicente de canete,-13.0751,-76.3835,16.34,78,91,1.46,PE,1663163646
507,itarema,-2.9248,-39.9167,31.08,56,47,6.84,BR,1663163647
508,chiredzi,-21.05,31.6667,24.24,42,88,3.88,ZW,1663163648
509,xichang,27.8964,102.2634,20.03,88,100,0.62,CN,1663163648
510,umm kaddadah,13.6017,26.6876,32.08,41,90,2.11,SD,1663163648
511,rorvik,64.8621,11.2373,13.99,88,75,4.12,NO,1663163649
512,phra pradaeng,13.6585,100.5336,29.99,81,97,3.81,TH,1663163649
513,usinsk,65.9939,57.5281,10.97,81,98,5.52,RU,1663163407
514,linguere,15.3953,-15.1193,28.43,66,100,3.68,SN,1663163649
515,churapcha,62.0025,132.4325,2.62,76,83,8.52,RU,1663163650
516,fort nelson,58.8053,-122.7002,3.77,93,20,2.06,CA,1663163651
517,doka,13.5167,35.7667,28.88,64,55,1.18,SD,1663163651
518,ponca city,36.707,-97.0856,22.72,58,58,3.58,US,1663163651
519,wanning,18.8003,110.3967,26.75,84,34,2.07,CN,1663163652
520,port hedland,-20.3167,118.5667,21.03,68,0,4.12,AU,1663163652
521,acari,-15.4311,-74.6158,18.9,64,66,3.15,PE,1663163653
522,manavalakurichi,8.1333,77.3,26.17,84,82,5.22,IN,1663163653
524,talcahuano,-36.7167,-73.1167,8.82,81,0,3.09,CL,1663163654
525,yar-sale,66.8333,70.8333,7.76,77,87,4.45,RU,1663163654
527,yulara,-25.2406,130.9889,19.92,35,0,6.11,AU,1663163656
528,frontera,26.9333,-101.45,24.62,69,2,0.89,MX,1663163656
529,launceston,-41.45,147.1667,5.64,84,46,2.06,AU,1663163657
530,mandera,3.9366,41.867,34.65,28,96,7.93,KE,1663163657
531,rovaniemi,66.5,25.7167,11.67,93,100,4.12,FI,1663163658
532,limbe,4.0242,9.2149,26.25,81,100,2.66,CM,1663163658
533,mount isa,-20.7333,139.5,16.87,42,0,0,AU,1663163658
534,acandi,8.5063,-77.2778,25.48,91,95,1.05,CO,1663163658
535,dzhebariki-khaya,62.2167,135.8,4.36,98,100,3.9,RU,1663163659
536,kisangani,0.5167,25.2,27.23,68,100,1.13,CD,1663163659
537,balikpapan,-1.2675,116.8289,24.9,84,20,2.53,ID,1663163616
538,muana,-1.5283,-49.2167,32.48,50,10,3.35,BR,1663163659
539,hohhot,40.8106,111.6522,18.16,55,0,2,CN,1663163504
540,sahuaripa,29.05,-109.2333,22.96,83,0,1.36,MX,1663163660
541,piterka,50.6803,47.4454,14.35,86,100,5.9,RU,1663163660
543,shimoda,34.6667,138.95,23.39,83,82,7.81,JP,1663163508
544,teguldet,57.3064,88.1667,6.38,70,92,1.01,RU,1663163661
545,vaasa,63.096,21.6158,13.49,82,40,5.66,FI,1663163661
546,abu dhabi,24.4667,54.3667,39.06,53,0,4.12,AE,1663163552
547,sigayevo,56.4216,53.7757,14.08,60,100,4.25,RU,1663163662
548,junction city,39.0286,-96.8314,23,66,0,1.34,US,1663163663
549,sao joao da barra,-21.6403,-41.0511,27.05,62,6,6.05,BR,1663163663
550,buraydah,26.326,43.975,42.25,7,5,3.54,SA,1663163664
551,urla,38.3229,26.764,30.22,28,0,5.98,TR,1663163664
552,huanren,41.2647,125.3667,17.07,98,100,1.35,CN,1663163665
553,boende,-0.2167,20.8667,24.45,81,100,1.5,CD,1663163665
554,ucluelet,48.9329,-125.5528,13.38,92,0,0.8,CA,1663163666
555,san pedro,14.35,121.0167,26.31,91,100,6.17,PH,1663163667
556,la romana,18.4273,-68.9728,29.2,79,20,3.09,DO,1663163668
557,tairua,-37.0167,175.85,8.12,81,7,2.23,NZ,1663163668
558,atchison,39.563,-95.1216,21.07,42,0,4.59,US,1663163668
559,cayenne,4.9333,-52.3333,31.02,62,75,4.12,GF,1663163599
560,ngunguru,-35.6167,174.5,8.95,76,32,2.79,NZ,1663163669
561,terrace bay,48.7834,-87.1,9.92,61,3,3.22,CA,1663163670
562,port lincoln,-34.7333,135.8667,12.15,66,1,7.2,AU,1663163670
563,morro agudo,-20.7314,-48.0578,27.59,45,74,3.87,BR,1663163671
564,omboue,-1.5746,9.2618,27.5,66,56,5.35,GA,1663163671
565,kitimat,54.0524,-128.6534,9.21,88,59,0.72,CA,1663163671
566,olavarria,-36.8927,-60.3225,13.9,67,0,2.3,AR,1663163671
567,itaqui,-29.1253,-56.5531,18.36,65,0,6.1,BR,1663163672
568,chernyshevskiy,63.0128,112.4714,5.07,87,96,4.18,RU,1663163672
569,okakarara,-20.5833,17.4333,31.81,8,5,3.38,NA,1663163673
570,novhorodka,48.3651,32.6578,17.9,52,100,5.32,UA,1663163673
571,gull lake,50.1001,-108.4847,13.54,40,100,4.25,CA,1663163674
572,indiaroba,-11.5192,-37.5117,28.66,55,10,3.02,BR,1663163674
573,samarai,-10.6167,150.6667,26.37,85,55,6.54,PG,1663163675
575,nemuro,43.3236,145.575,13.58,71,4,6.55,JP,1663163676
576,law,55.75,-3.8833,18.03,61,20,3.57,GB,1663163676
577,caronport,50.4501,-105.8179,10.11,43,100,4.55,CA,1663163676
578,sakai,34.5833,135.4667,28.97,74,98,1.54,JP,1663163676
579,storforshei,66.4043,14.5233,12.03,76,75,2.57,NO,1663163677
580,martapura,-3.4167,114.85,25.05,88,20,1.03,ID,1663163677
582,tevaitoa,-16.7833,-151.5,25.03,75,57,10.06,PF,1663163678
583,batagay-alyta,67.8006,130.4114,0.84,94,100,1.9,RU,1663163678
584,baker city,44.7749,-117.8344,14.8,93,60,1.09,US,1663163678
585,san borja,-14.8167,-66.85,23.22,91,96,2.35,BO,1663163679
586,mabaruma,8.2,-59.7833,30.1,66,19,1.52,GY,1663163679
587,chimoio,-19.1164,33.4833,21.92,88,75,5.36,MZ,1663163454
588,bandar-e lengeh,26.5579,54.8807,34.06,66,0,4.12,IR,1663163679
589,salalah,17.0151,54.0924,26.65,86,43,3.04,OM,1663163680
590,verkhniy landekh,56.8389,42.5994,10.97,96,100,4.1,RU,1663163680
591,guru har sahai,30.7167,74.4167,29.32,67,17,3.28,IN,1663163681
592,orlovskiy,46.8714,42.0592,19.85,44,92,6.16,RU,1663163681
593,longonjo,-12.9067,15.2533,31.92,18,93,2.39,AO,1663163681
594,buin,-33.7333,-70.75,19.37,42,9,0.62,CL,1663163682
596,tigil,57.8,158.6667,2.53,87,95,1.85,RU,1663163683
597,vostok,46.4856,135.8833,8.39,68,100,1.24,RU,1663163683
598,sooke,48.3746,-123.7276,15.25,88,0,12.35,CA,1663163683
599,sao jose da coroa grande,-8.8978,-35.1478,26.45,75,76,4.29,BR,1663163684
600,sfantu gheorghe,45.8667,25.7833,24.4,46,87,3.43,RO,1663163684
601,sumy,50.9216,34.8003,12.95,82,100,3.02,UA,1663163685
602,chekhov,55.1431,37.4711,13.38,83,97,2.25,RU,1663163685
603,siuna,13.7332,-84.7773,24.93,90,100,0.85,NI,1663163686
604,tshikapa,-6.4167,20.8,29.42,57,83,0.42,CD,1663163686
605,hagi,34.4,131.4167,26.75,91,10,0.96,JP,1663163643
606,nangomba,-10.9,38.5,31.91,23,76,2.79,TZ,1663163687
607,mountain home,43.133,-115.6912,12.71,94,0,4.63,US,1663163687
608,walvis bay,-22.9575,14.5053,16.16,79,37,3.29,NA,1663163688
609,codajas,-3.8367,-62.0569,33.68,43,47,1.97,BR,1663163688
610,tivaouane,14.9515,-16.8129,28.19,65,100,6.53,SN,1663163688
611,torres,-29.3353,-49.7269,21.01,69,42,4.52,BR,1663163689
612,la ronge,55.1001,-105.2842,11.14,82,100,4.12,CA,1663163689
